기준년도,시군명,읍면동명,관리번호,설치장소명,소재지도로명주소,소재지지번주소,설치일자,높이(m),펼침지름(m),원단,위도,경도,당해년도운영시작일자,당해년도운영종료일자,관리기관명,관리기관전화번호,데이터기준일자
2022,고양시,효자동,효자동-018,지축초등학교 도담관 앞,,경기도 고양시 덕양구 지축동 607-2,2021-06-16,4,4,메쉬,37.65321724,126.9156143,,,안전건설과,031-8075-5313,2022-05-31
2022,고양시,효자동,효자동-019,유보라 101동 건너편,,경기도 고양시 덕양구 지축동 628-5,2021-06-16,4,4,메쉬,37.65143861,126.910721,,,안전건설과,031-8075-5313,2022-05-31
2022,고양시,효자동,효자동-020,북한산파크뷰아파트 101동 맞은편,,경기도 고양시 덕양구 지축동 533-3,2021-06-16,4,4,메쉬,37.65219263,126.9190603,,,안전건설과,031-8075-5313,2022-05-31
2022,고양시,삼송동,삼송동-001,삼송역 교차로 #1,,경기도 고양시 덕양구 삼송동 20-23,2019-05-29,3.7,5,메쉬,37.6533534,126.8950578,,,덕양구 안전건설과,031-8075-5335,2022-05-31
2022,고양시,삼송동,삼송동-002,삼송역 교차로 #2,,경기도 고양시 덕양구 삼송동 20-32,2019-05-29,3.7,5,메쉬,37.65332666,126.8953638,,,덕양구 안전건설과,031-8075-5335,2022-05-31
2022,고양시,삼송동,삼송동-003,삼송역 교차로 #3,,경기도 고양시 덕양구 삼송동 25-16,2019-05-29,3.7,5,메쉬,37.65357878,126.8952048,,,덕양구 안전건설과,031-8075-5335,2022-05-31
2022,고양시,삼송동,삼송동-005,삼송마을 15단지 앞 사거리 #1,,경기도 고양시 덕양구 삼송동 113-20,2019-05-29,3.7,5,메쉬,37.65063028,126.8834242,,,덕양구 안전건설과,031-8075-5335,2022-05-31
2022,고양시,삼송동,삼송동-006,삼송마을 15단지 앞 사거리 #4,,경기도 고양시 덕양구 삼송동 113-17,2019-05-29,3.7,5,메쉬,37.6504676,126.8829259,,,덕양구 안전건설과,031-8075-5335,2022-05-31
2022,고양시,장항2동,장항2동-003,일산동구청사거리#1,경기도 고양시 일산동구 정발산로 47,경기도 고양시 일산동구 장항동 847번지,2019-05-29,3.7,5,메쉬,37.65776053,126.7737096,,,일산동구 안전건설과,031-8075-6294,2022-05-31
2022,고양시,장항2동,장항2동-004,뉴코아백화점사거리#1,경기도 고양시 일산동구 중앙로 1219,경기도 고양시 일산동구 장항동 849-1번지,2019-05-29,3.7,5,메쉬,37.65535475,126.7752975,,,일산동구 안전건설과,031-8075-6294,2022-05-31
2022,고양시,장항2동,장항2동-005,이마트사거리#3,,경기도 고양시 일산동구 장항동 1360,2019-05-29,3.7,5,메쉬,37.65184469,126.7775989,,,일산동구 안전건설과,031-8075-6294,2022-05-31
2022,고양시,장항2동,장항2동-006,호수공원관리소앞 #1,,경기도 고양시 일산동구 장항동 1510,2019-05-29,3.7,5,메쉬,37.65651866,126.7716538,,,일산동구 안전건설과,031-8075-6294,2022-05-31
2022,고양시,장항2동,장항2동-007,호수공원관리소앞 #2,,경기도 고양시 일산동구 장항동 1510,2019-05-29,3.7,5,메쉬,37.65651866,126.7716538,,,일산동구 안전건설과,031-8075-6294,2022-05-31
2022,고양시,장항2동,장항2동-008,일산문화공원앞 교차로#1,,경기도 고양시 일산동구 장항동 1498,2019-05-29,3.7,5,메쉬,37.65896651,126.770241,,,일산동구 안전건설과,031-8075-6294,2022-05-31
2022,고양시,장항2동,장항2동-009,일산문화공원앞 교차로#2,,경기도 고양시 일산동구 장항동 1498,2019-05-29,3.7,5,메쉬,37.65896651,126.770241,,,일산동구 안전건설과,031-8075-6294,2022-05-31
2022,고양시,장항2동,장항2동-010,sk엠시티 드라마파크 앞,,경기도 고양시 일산동구 장항동 1518,2019-05-29,3.7,5,메쉬,37.65807804,126.7674559,,,일산동구 안전건설과,031-8075-6294,2022-05-31
2022,고양시,장항2동,장항2동-011,뉴서울쇼핑사거리,,경기도 고양시 일산동구 정발산동 1603,2019-05-29,3.4,3,메쉬,37.66432517,126.7691816,,,일산동구 안전건설과,031-8075-6294,2022-05-31
2022,고양시,장항2동,장항2동-012,일산노인복지관 정문 앞,경기도 고양시 일산동구 호수로 595,경기도 고양시 일산동구 장항동 906번지,2020-06-15,3.4,3,메쉬,37.6537547,126.7686925,,,일산동구 안전건설과,031-8075-6294,2022-05-31
2022,고양시,장항2동,장항2동-013,마두역,,경기도 고양시 일산동구 장항동 894,2020-06-15,3.6,4,메쉬,37.651691,126.7770967,,,일산동구 안전건설과,031-8075-6294,2022-05-31
2022,고양시,장항2동,장항2동-014,대화교회 앞(호수2단지사거리),경기도 고양시 일산동구 노루목로 112,경기도 고양시 일산동구 장항동 901번지,2021-06-16,3.6,4,메쉬,37.64981953,126.7780606,,,안전건설과,031-8075-6294,2022-05-31
2022,고양시,장항2동,장항2동-015,씨유앞(호수2단지사거리),경기도 고양시 일산동구 장백로 172,경기도 고양시 일산동구 장항동 898-1번지,2021-06-16,3.6,4,메쉬,37.65026829,126.7777502,,,안전건설과,031-8075-6294,2022-05-31
2022,고양시,고봉동,고봉동-001,문봉사거리 교차로,경기도 고양시 일산동구 성현로 419-3,경기도 고양시 일산동구 문봉동 49번지,2019-07-19,3.4,3,메쉬,37.7002918,126.8296727,,,일산동구 안전건설과,031-8075-6294,2022-05-31
2022,고양시,고봉동,고봉동-002,두테비마을 앞,,경기도 고양시 일산동구 성석동 산 94-8,2020-06-15,3.4,3,메쉬,37.70715532,126.7973409,,,일산동구 안전건설과,031-8075-6294,2022-05-31
2022,고양시,일산1동,일산1동-001,일산문화회관 건너편,,경기도 고양시 일산서구 일산동 954-125,2020-06-15,3.4,3,메쉬,37.6860401,126.7655196,,,일산서구 안전건설과,031-8075-7333,2022-05-31
2022,고양시,백석1동,백석1동-004,일산병원 사거리,,경기도 고양시 일산동구 백석동 1602,2019-07-19,3.4,3,메쉬,37.64618557,126.7914017,,,일산동구 안전건설과,031-8075-6294,2022-05-31
2022,고양시,백석1동,백석1동-007,벨라시타#2,"경기도 고양시 일산동구 강송로 33   (백석동, 일산 요진 와이시티)",경기도 고양시 일산동구 백석동 1237번지 일산 요진 와이시티,2020-06-15,3.4,3,메쉬,37.64173166,126.7939508,,,일산동구 안전건설과,031-8075-6294,2022-05-31
2022,고양시,백석1동,백석1동-012,일산병원 사거리 #3,,경기도 고양시 일산동구 백석동 1540,2021-06-14,3.7,4,메쉬,37.6436041,126.7938224,,,일산동구 안전건설과,031-8075-6294,2022-05-31
2022,고양시,백석1동,백석1동-015,백석1동행정복지센터 사거리 #2,"경기도 고양시 일산동구 백석로 119   (백석동, 백송마을2단지아파트)",경기도 고양시 일산동구 백석동 1186번지 백송마을2단지아파트,2021-06-14,3.7,4,메쉬,37.65012302,126.7909467,,,일산동구 안전건설과,031-8075-6294,2022-05-31
2022,고양시,백석1동,백석1동-019,일산병원 사거리 #4,,경기도 고양시 일산동구 백석동 1593,2021-06-14,3.7,4,메쉬,37.64710127,126.7895748,,,일산동구 안전건설과,031-8075-6294,2022-05-31
2022,고양시,마두1동,마두1동-004,백마역앞#1,경기도 고양시 일산동구 경의로 312-1,경기도 고양시 일산동구 마두동 1113번지,2019-05-29,3.7,5,메쉬,37.65797284,126.793831,,,일산동구 안전건설과,031-8075-6294,2022-05-31
2022,고양시,마두1동,마두1동-007,광은교회 건너편,경기도 고양시 일산동구 강촌로 157,경기도 고양시 일산동구 마두동 731번지,2020-06-15,3.4,3,메쉬,37.65368346,126.7909808,,,일산동구 안전건설과,031-8075-6294,2022-05-31
2022,고양시,마두1동,마두1동-011,국립암센터 사거리 #2,경기도 고양시 일산동구 일산로 333-1,경기도 고양시 일산동구 마두동 1109번지,2021-06-14,3.7,4,메쉬,37.66515754,126.7835585,,,일산동구 안전건설과,031-8075-6294,2022-05-31
2022,고양시,마두1동,마두1동-014,노브랜드 맞은편(마두1동사거리),,경기도 고양시 일산동구 마두동 918,2021-06-14,3.6,4,메쉬,37.65929542,126.786854,,,안전건설과,031-8075-6294,2022-05-31
2022,고양시,장항1동,장항1동-002,이마트 트레이더스 사거리 #1,,경기도 고양시 일산동구 장항동 1760,2020-06-15,3.6,5,메쉬,37.6631538,126.7474023,,,일산동구 안전건설과,031-8075-6294,2022-05-31
2022,고양시,주교동,주교동-005,주교사거리#3,,경기도 고양시 덕양구 주교동 640,2019-05-29,3.4,3,메쉬,37.65693433,126.8365427,,,덕양구 안전건설과,031-8075-5335,2022-05-31
2022,고양시,원신동,원신동-004,신원중학교 사거리#2,,경기도 고양시 덕양구 신원동 671,2019-07-19,3.4,3,메쉬,37.66490916,126.8911196,,,덕양구 안전건설과,031-8075-5335,2022-05-31
2022,고양시,고양동,고양동-001,푸른마을입구삼거리,,경기도 고양시 덕양구 고양동 1117,2020-06-15,3.4,3,메쉬,37.71682374,126.902304,,,덕양구 안전건설과,031-8075-5335,2022-05-31
2022,고양시,고양동,고양동-003,고양동성당사거리#2,경기도 고양시 덕양구 푸른마을로 36,경기도 고양시 덕양구 고양동 671번지,2020-06-15,3.4,3,메쉬,37.71075681,126.9054103,,,덕양구 안전건설과,031-8075-5335,2022-05-31
2022,고양시,일산1동,일산1동-003,하나공인중개소사무소 앞,,경기도 고양시 일산서구 일산동 584-58,2021-06-16,3.4,3,메쉬,37.68828917,126.7729271,,,안전건설과,031-8075-7333,2022-05-31
2022,고양시,일산1동,일산1동-004,한국SGI 앞,경기도 고양시 일산서구 고양대로 621,경기도 고양시 일산서구 일산동 958-7번지,2021-06-16,3.6,4,메쉬,37.68627436,126.7657875,,,안전건설과,031-8075-7333,2022-05-31
2022,고양시,일산2동,일산2동-001,산들마을 사거리#1,,경기도 고양시 일산서구 일산동 1672-2,2019-07-19,3.7,5,메쉬,37.68290157,126.7776823,,,일산서구 안전건설과,031-8075-7333,2022-05-31
2022,고양시,일산2동,일산2동-002,산들마을 사거리#2,,경기도 고양시 일산서구 일산동 1653,2019-07-19,3.7,5,메쉬,37.68290201,126.7779091,,,일산서구 안전건설과,031-8075-7333,2022-05-31
2022,고양시,일산2동,일산2동-003,산들5단지 사거리(킨아이스토어 앞),,경기도 고양시 일산서구 일산동 1683,2020-06-15,3.4,3,메쉬,37.68398725,126.7753437,,,일산서구 안전건설과,031-8075-7333,2022-05-31
2022,고양시,일산2동,일산2동-004,일산2동 주민센터,경기도 고양시 일산서구 고봉로 283,경기도 고양시 일산서구 일산동 1679번지,2020-06-15,3.4,3,메쉬,37.68462329,126.7771903,,,일산서구 안전건설과,031-8075-7333,2022-05-31
2022,고양시,일산3동,일산3동-001,일산역앞교차로#1,,경기도 고양시 일산서구 일산동 1408,2019-05-29,3.4,3,메쉬,37.68148859,126.7692071,,,일산서구 안전건설과,031-8075-7333,2022-05-31
2022,고양시,일산3동,일산3동-002,일산역앞교차로#2,,경기도 고양시 일산서구 일산동 1408,2019-05-29,3.7,5,메쉬,37.68148859,126.7692071,,,일산서구 안전건설과,031-8075-7333,2022-05-31
2022,고양시,일산3동,일산3동-003,청소년수련관 사거리#1,경기도 고양시 일산서구 일산로 586,경기도 고양시 일산서구 일산동 1053번지,2020-06-15,3.6,4,메쉬,37.67991546,126.7636047,,,일산서구 안전건설과,031-8075-7333,2022-05-31
2022,고양시,일산3동,일산3동-004,청소년수련관 사거리#2,경기도 고양시 일산서구 일산로 580,경기도 고양시 일산서구 일산동 1065번지,2020-06-15,3.6,4,메쉬,37.67965749,126.7641516,,,일산서구 안전건설과,031-8075-7333,2022-05-31
2022,고양시,일산3동,일산3동-005,일산3동 행정복지센터 앞,경기도 고양시 일산서구 강선로 158,경기도 고양시 일산서구 일산동 1100번지,2020-06-15,3.4,3,메쉬,37.67698238,126.770245,,,시민안전과,031-8075-2992,2022-05-31
2022,고양시,일산3동,일산3동-006,후곡마을 18단지#1,경기도 고양시 일산서구 경의로 592-1,경기도 고양시 일산서구 일산동 1412번지,2020-06-15,3.4,3,메쉬,37.67863922,126.7773051,,,일산서구 안전건설과,031-8075-7333,2022-05-31
2022,고양시,일산3동,일산3동-007,후곡마을18단지 1801동 앞 교통섬,경기도 고양시 일산서구 일산로 553,경기도 고양시 일산서구 일산동 1394번지,2020-06-15,3.4,3,메쉬,37.6780504,126.7666056,,,일산서구 안전건설과,031-8075-7333,2022-05-31
2022,양평군,양평읍,양평읍-1,양평읍 터미널사거리 횡단보도(터미널앞),,경기도 양평군 양평읍 공흥리 480-10,2018-08-22,3.65,5,매쉬,37.4908891,127.5021966,2022-05-20,2022-09-30,양평군청(안전총괄과),031-770-2428,2022-06-02
2022,양평군,양평읍,양평읍-2,양평중학교 횡단보도,,경기도 양평군 양평읍 공흥리 721-1,2018-08-22,3.65,4,매쉬,37.4952754,127.4964193,2022-05-20,2022-09-30,양평군청(안전총괄과),031-770-2428,2022-06-02
2022,고양시,중산동,중산동-001,안곡고등학교 앞 교차로#1,,경기도 고양시 일산동구 중산동 1761,2019-07-19,3.4,3,메쉬,37.68181877,126.7864259,,,일산동구 안전건설과,031-8075-6294,2022-05-31
2022,고양시,중산동,중산동-004,산들마을사거리,경기도 고양시 일산동구 고봉로 260,경기도 고양시 일산동구 중산동 1668-1번지,2020-06-15,3.4,3,메쉬,37.68240396,126.7783233,,,일산동구 안전건설과,031-8075-6294,2022-05-31
2022,고양시,중산동,중산동-008,모당초등학교사거리#2,,경기도 고양시 일산동구 중산동 1832,2020-06-15,3.4,3,메쉬,37.67785264,126.7805655,,,일산동구 안전건설과,031-8075-6294,2022-05-31
2022,고양시,주엽2동,주엽2동-013,문촌마을17단지 1701동 앞(문촌181단지사거리),"경기도 고양시 일산서구 주엽로 98   (주엽동, 문촌마을17단지아파트)",경기도 고양시 일산서구 주엽동 120번지 문촌마을17단지아파트,2021-05-28,3.6,4,메쉬,37.66691446,126.7572249,,,안전건설과,031-8075-7333,2022-05-31
2022,고양시,대화동,대화동-007,일산서구사거리#3,,경기도 고양시 일산서구 대화동 2515,2019-05-29,3.7,5,메쉬,37.67318245,126.7478213,,,일산서구 안전건설과,031-8075-7333,2022-05-31
2022,고양시,대화동,대화동-011,고양체육관사거리#1,,경기도 고양시 일산서구 대화동 2428,2019-05-29,3.7,5,메쉬,37.67812615,126.7466255,,,일산서구 안전건설과,031-8075-7333,2022-05-31
2022,고양시,대화동,대화동-015,대진고교 사거리#1,,경기도 고양시 일산서구 대화동 2139,2020-06-15,3.6,5,메쉬,37.67998649,126.7528539,,,일산서구 안전건설과,031-8075-7333,2022-05-31
2022,고양시,중산동,중산동-016,해태쇼핑타운 앞,경기도 고양시 일산동구 중산로 241,경기도 고양시 일산동구 중산동 1561-1번지,2021-06-15,3.7,4,메쉬,37.6936996,126.7801421,,,일산동구 안전건설과,031-8075-6294,2022-05-31
2022,고양시,중산동,중산동-020,하늘마을2단지휴먼시아아파트 204동 앞 던킨노너츠 맞은편,경기도 고양시 일산동구 고양대로 762,경기도 고양시 일산동구 중산동 1688번지,2021-06-16,3.6,4,메쉬,37.68187955,126.7810048,,,안전건설과,031-8075-6294,2022-05-31
2022,고양시,중산동,중산동-023,중산마을10단지경남동신 아파트 1001동 앞(중산10단지사거리),"경기도 고양시 일산동구 탄중로 430   (중산동, 중산마을10단지아파트)",경기도 고양시 일산동구 중산동 1566번지 중산마을10단지아파트,2021-08-25,3.6,4,메쉬,37.68826504,126.7787315,,,안전건설과,031-8075-6294,2022-05-31
2022,고양시,정발산동,정발산동-005,정발산동 성당 앞,경기도 고양시 일산동구 일산로 452-1,경기도 고양시 일산동구 정발산동 1486번지,2020-06-15,3.4,3,메쉬,37.673985,126.7767492,,,일산동구 안전건설과,031-8075-6294,2022-05-31
2022,고양시,정발산동,정발산동-008,후곡마을 18단지#2,경기도 고양시 일산서구 경의로 592-1,경기도 고양시 일산서구 일산동 1412번지,2020-06-15,3.4,3,메쉬,37.67863922,126.7773051,,,일산동구 안전건설과,031-8075-6294,2022-05-31
2022,고양시,흥도동,흥도동-021,삼송마을12단지 앞,,경기도 고양시 덕양구 원흥동 617-3,2020-06-15,3.6,4,메쉬,37.64896259,126.8660106,,,덕양구 안전건설과,031-8075-5335,2022-05-31
2022,고양시,창릉동,창릉동-008,동산마을 22단지,,경기도 고양시 덕양구 동산동 363,2020-06-15,3.6,5,메쉬,37.64510339,126.8885319,,,덕양구 안전건설과,031-8075-5335,2022-05-31
2022,고양시,창릉동,창릉동-009,GS삼송시티점,경기도 고양시 덕양구 동송로 33,경기도 고양시 덕양구 동산동 369번지,2020-06-15,3.4,3,메쉬,37.65028561,126.8963024,,,덕양구 안전건설과,031-8075-5335,2022-05-31
2022,고양시,창릉동,창릉동-010,하나로마트 삼거리#1,경기도 고양시 덕양구 동송로 33,경기도 고양시 덕양구 동산동 369번지,2020-06-15,3.4,3,메쉬,37.65028561,126.8963024,,,덕양구 안전건설과,031-8075-5335,2022-05-31
2022,고양시,창릉동,창릉동-011,하나로마트 삼거리#2,,경기도 고양시 덕양구 동산동 399,2020-06-15,3.4,3,메쉬,37.6487427,126.8975574,,,덕양구 안전건설과,031-8075-5335,2022-05-31
2022,고양시,창릉동,창릉동-012,용사촌 사거리,,경기도 고양시 덕양구 동산동 371-1,2020-06-15,3.6,4,메쉬,37.64671507,126.8970617,,,덕양구 안전건설과,031-8075-5335,2022-05-31
2022,고양시,창릉동,창릉동-013,동산노인정,,경기도 고양시 덕양구 동산동 49-11,2020-06-15,3.4,3,메쉬,37.64679985,126.901254,,,덕양구 안전건설과,031-8075-5335,2022-05-31
