ÀÏ½Ã,ÁöÁ¡,Æø¿°¿©ºÎ(O/X),ÃÖ°íÃ¼°¨¿Âµµ(¡ÆC),ÃÖ°í±â¿Â(¡ÆC),Æò±Õ±â¿Â(¡ÆC),ÃÖÀú±â¿Â(¡ÆC),Æò±Õ»ó´ë½Àµµ(%),Æø¿°Æ¯º¸(O/X),Æø¿°¿µÇâ¿¹º¸(´Ü°è),¿­´ë¾ß(O/X),ÀÚ¿Ü¼±Áö¼ö(´Ü°è)
2020-07-11,±º»ê(140),X,29.6,27.6,24.1,21.7,82.9,X, ,X,³·À½
2020-07-11,´ë±¸(143),X,31.2,31.3,25.5,21.6,71.6,X, ,X,³ôÀ½
2020-07-11,ÀüÁÖ(146),X,30.5,29.4,25.1,22.7,79.3,X,°ü½É,X,³ôÀ½
2020-07-11,¿ï»ê(152),X,28.8,26,22.5,20.4,92.8,X, ,X,³ôÀ½
2020-07-11,Ã¢¿ø(155),X,31.2,29.5,23.4,20.9,84.4,X, ,X,³ôÀ½
2020-07-11,±¤ÁÖ(156),X,31,28.9,24.9,21.8,88.1,X,°ü½É,X,¸Å¿ì³ôÀ½
2020-07-11,ºÎ»ê(159),X,27.1,24.3,21.6,20.2,89.4,X, ,X,³ôÀ½
2020-07-11,Åë¿µ(162),X,27.6,24.7,22.1,20.9,92.9,X, ,X,³·À½
2020-07-11,¸ñÆ÷(165),X,28.1,25.9,23.3,21.5,86,X, ,X,¸Å¿ì³ôÀ½
2020-07-11,¿©¼ö(168),X,28.4,25.9,23.3,21.1,90.1,X, ,X,³·À½
2020-07-11,Èæ»êµµ(169),X,27.8,24.8,21.5,19.9,95.4,X, ,X,³·À½
2020-07-11,¿Ïµµ(170),X,29.1,26.7,23.7,21.5,87.6,X, ,X,³·À½
2020-07-11,°íÃ¢(172),X,29.2,27.3,24,21.9,84.5,X,°ü½É,X,³·À½
2020-07-11,Á¦ÁÖ(184),X,28.1,25.8,23.3,22.5,88.9,X, ,X,¸Å¿ì³ôÀ½
2020-07-11,ÁøÁÖ(192),X,31.9,29.7,24.7,21.7,87.3,X,°ü½É,X,³·À½
2020-07-11,¾çÆò(202),X,29.7,29.7,25.1,21.1,67.1,X, ,X,³·À½
2020-07-11,ÀÌÃµ(203),X,31.2,30.5,24.6,20.6,73.6,X, ,X,³·À½
2020-07-11,ÀÎÁ¦(211),X,24.8,23.7,20.7,17,74.5,X, ,X,³·À½
2020-07-11,È«Ãµ(212),X,28.5,28,23.3,19.8,68,X, ,X,³·À½
2020-07-11,ÅÂ¹é(216),X,23,20.3,18,16.2,96.9,X, ,X,³·À½
2020-07-11,Á¤¼±±º(217),X,27.6,26.4,22.3,19.5,78.5,X, ,X,³·À½
2020-07-11,Á¦Ãµ(221),X,28.6,28,23.4,19.3,74.6,X, ,X,³·À½
2020-07-11,º¸Àº(226),X,29.9,28.8,24.4,21.4,80.6,X, ,X,³·À½
2020-07-11,Ãµ¾È(232),X,29.8,28.8,25,20.8,76.5,X, ,X,³·À½
2020-07-11,º¸·É(235),X,30.3,28.9,24.1,20.7,79.8,X, ,X,³·À½
2020-07-11,ºÎ¿©(236),X,30.7,29.5,25.3,22.3,80.9,X, ,X,³·À½
2020-07-11,±Ý»ê(238),X,30.2,29.1,25.3,22.5,78.8,X, ,X,³·À½
2020-07-11,¼¼Á¾(239),X,30.5,29.8,25.4,21.9,72.6,X, ,X,³ôÀ½
2020-07-11,ºÎ¾È(243),X,29.7,27.8,24.1,21.9,85,X,°ü½É,X,³·À½
2020-07-11,ÀÓ½Ç(244),X,29.6,28.1,24.3,21.8,83.4,X,°ü½É,X,³·À½
2020-07-11,Á¤À¾(245),X,29.2,27.7,24.3,22,79.6,X,°ü½É,X,³·À½
2020-07-11,³²¿ø(247),X,30.5,29.2,25.4,22.6,80.5,X,°ü½É,X,³·À½
2020-07-11,Àå¼ö(248),X,29.6,28.4,24,21.3,86.4,X, ,X,³·À½
2020-07-11,¿µ±¤±º(252),X,28.6,27.2,23.9,21.5,80.8,X, ,X,³·À½
2020-07-11,±èÇØ½Ã(253),X,32.2,30.1,23.8,21.7,87.6,X, ,X,³·À½
2020-07-11,¼øÃ¢±º(254),X,30.1,28.9,25,21.8,82.1,X,°ü½É,X,³·À½
2020-07-11,¾ç»ê½Ã(257),X,32.4,30.5,24.5,22.3,85.5,X, ,X,³·À½
2020-07-11,°­Áø±º(259),X,29.7,27.7,24.4,22.3,84,X, ,X,³·À½
2020-07-11,ÀåÈï(260),X,30,27.9,24.1,21.8,84.9,X,°ü½É,X,³·À½
2020-07-11,ÇØ³²(261),X,28.9,26.6,23.5,21.3,88.4,X,°ü½É,X,³·À½
2020-07-11,°íÈï(262),X,30,27.8,23.7,21.5,85.9,X, ,X,³·À½
2020-07-11,ÀÇ·É±º(263),X,32.5,31.4,25.6,22.7,78.8,X, ,X,³·À½
2020-07-11,ÇÔ¾ç±º(264),X,31.3,30.9,25.9,22.6,73.8,X,°ü½É,X,³·À½
2020-07-11,Áøµµ±ºASOS(268),X,28.5,26.1,23,21.4,87.8,X, ,X,³·À½
2020-07-11,ºÀÈ­(271),X,27.2,25.9,21.9,19.1,84.1,X, ,X,³·À½
2020-07-11,¿µÁÖ(272),X,29.4,28.8,24.6,20.5,73.1,X, ,X,³·À½
2020-07-11,¹®°æ(273),X,30.3,29.1,24.9,21.2,78.6,X, ,X,³·À½
2020-07-11,Ã»¼Û±º(276),X,30.8,29.1,23.3,18.8,89.5,X, ,X,³·À½
2020-07-11,¿µ´ö(277),X,28.5,26,21.1,19.1,92.6,X, ,X,³·À½
2020-07-11,ÀÇ¼º(278),X,31.3,30.6,25.1,21.2,80.4,X, ,X,³·À½
2020-07-11,±¸¹Ì(279),X,32.6,31.5,26.2,22.4,81.4,X, ,X,³·À½
2020-07-11,¿µÃµ(281),X,30.9,30.3,23.1,19.7,83,X,°ü½É,X,³·À½
2020-07-11,°æÁÖ½Ã(283),X,31.2,29.2,22.9,20.3,87.1,X, ,X,³·À½
2020-07-11,°ÅÃ¢(284),X,31.6,30.8,25.1,21.5,81,X, ,X,³·À½
2020-07-11,ÇÕÃµ(285),X,31.9,30.8,25.6,21.6,82.3,X, ,X,³·À½
2020-07-11,¹Ð¾ç(288),X,31.9,30.7,25.5,22.8,77.1,X, ,X,³·À½
2020-07-11,»êÃ»(289),X,31.4,30.2,25,21.5,84.1,X,°ü½É,X,³·À½
2020-07-11,°ÅÁ¦(294),X,30,27.9,22.5,20.2,89.1,X, ,X,³·À½
2020-07-11,³²ÇØ(295),X,29.9,27.7,24.1,22,85.1,X, ,X,³·À½
2020-07-11,ºÎÃµ(433),X,,30.9,25.6,21.2,,X, ,X,³·À½
2020-07-11,¾È¾ç(434),X,,29.7,26,23,,X, ,X,³·À½
2020-07-11,±¤¸í(437),X,,30.8,26.8,23,,X, ,X,³·À½
2020-07-11,±ºÆ÷(438),X,,30.2,25.8,22.4,,X, ,X,³·À½
2020-07-11,±èÆ÷(441),X,,30.6,25.4,21.3,,X, ,X,³·À½
2020-07-11,ÇÏ³²(444),X,,29.7,24.7,20.3,,X, ,X,³·À½
2020-07-11,ÀÇ¿Õ(445),X,,28.5,24.3,20.8,,X, ,X,³·À½
2020-07-11,Æ÷Ãµ(504),X,29.4,29,24.1,20.3,64,X, ,X,³·À½
2020-07-11,°¡ÆòÁ¶Á¾(505),X,28.6,27.6,22.9,18.5,75,X, ,X,³·À½
2020-07-11,¾È¼º(516),X,31.2,30.4,25.7,21.2,71,X, ,X,³·À½
2020-07-11,°£¼º(517),X,25.3,22.4,19.3,16.8,96,X, ,X,³·À½
2020-07-11,ÆòÃ¢(526),X,27.1,26.8,22.9,18.4,69,X, ,X,³·À½
2020-07-11,ÀÇÁ¤ºÎ(532),X,31,29.3,24.4,20.8,81,X, ,X,³·À½
2020-07-11,È¾¼º(536),X,29.7,29.4,24,19.3,73,X, ,X,³·À½
2020-07-11,°í¾ç(540),X,30.8,30.8,25.4,21,64,X, ,X,³·À½
2020-07-11,³²¾çÁÖ(541),X,29.9,30.2,25.6,21.4,59,X, ,X,³·À½
2020-07-11,¾È»ê(545),X,30.6,30.1,24.5,18.6,71,X, ,X,³·À½
2020-07-11,°æ±â±¤ÁÖ(546),X,29.3,28.7,24.2,19.9,68,X, ,X,³·À½
2020-07-11,¿©ÁÖ(548),X,29.2,28.4,24.2,20.8,68,X, ,X,³·À½
2020-07-11,¿ëÀÎ(549),X,29,29.2,24.2,20.3,64,X, ,X,³·À½
2020-07-11,¿À»ê(550),X,30.5,30.6,25.8,21.7,59,X, ,X,³·À½
2020-07-11,ÆòÅÃ(551),X,31,29.9,25.4,21.6,70,X, ,X,³·À½
2020-07-11,È­Ãµ(555),X,28.4,27.8,22.7,17.7,77,X, ,X,³·À½
2020-07-11,¾ç±¸(556),X,26.1,25.6,21.2,16,73,X, ,X,³·À½
2020-07-11,½ÃÈï(565),X,30.3,30.8,26,20.8,59,X, ,X,³·À½
2020-07-11,±¸¸®(569),X,30.3,30.8,25.7,21.8,57,X, ,X,³·À½
2020-07-11,È­¼º(571),X,31.2,31.2,26.3,21.1,61,X, ,X,³·À½
2020-07-11,¼º³²(572),X,29.9,30.1,25.6,21.5,60,X, ,X,³ôÀ½
2020-07-11,°úÃµ(590),X,30.5,30.3,25.2,20.5,67,X, ,X,³·À½
2020-07-11,¾çÁÖ(598),X,30,29.1,24.3,20.2,69,X, ,X,³·À½
2020-07-11,´Ü¾ç(601),X,30.4,29.1,24.7,21.6,84,X, ,X,³·À½
2020-07-11,ÁøÃµ(602),X,30,29.1,24.6,20.2,74,X, ,X,³·À½
2020-07-11,±«»ê(603),X,30.6,29.6,24.4,20.4,76,X, ,X,³·À½
2020-07-11,¿ÁÃµ(604),X,30.7,29.8,25.6,22.9,76,X, ,X,³·À½
2020-07-11,È«ºÏ(608),X,30.5,29.8,24.6,19.4,78,X, ,X,³·À½
2020-07-11,°øÁÖ(612),X,31.3,30.4,25.7,21.5,76,X, ,X,³·À½
2020-07-11,¼­Ãµ(614),X,30.7,29,25,22.4,81,X, ,X,³·À½
2020-07-11,³í»ê(615),X,31.1,30.1,25.7,22.8,80,X, ,X,³·À½
2020-07-11,´çÁø(616),X,29.9,28.9,24.2,19.6,77,X, ,X,³·À½
2020-07-11,Ã»¾ç(618),X,30.5,29.3,24.2,20.2,83,X, ,X,³·À½
2020-07-11,À½¼º(619),X,29.8,28.9,24.4,19.6,75,X, ,X,³·À½
2020-07-11,ÁõÆò(623),X,30.5,29.3,25.2,21.2,76,X, ,X,³·À½
2020-07-11,ÅÂ¾È(627),X,30.3,29,24.9,20.5,75,X, ,X,³·À½
2020-07-11,¿¹»ê(628),X,30.8,29.7,25.3,20.5,77,X, ,X,³·À½
2020-07-11,¾Æ»ê(634),X,29.7,29.9,25.7,20.2,64,X, ,X,³·À½
2020-07-11,°è·æ(636),X,29.8,28.9,24.5,21,78,X, ,X,³·À½
2020-07-11,¿¬ÃµÃ»»ê(652),X,29.7,28.9,23.3,19.3,75,X, ,X,³·À½
2020-07-11,¾ç¾ç(670),X,25.3,22.2,19.9,17.7,96,X, ,X,³·À½
2020-07-11,¹«¾È(699),X,28.5,26.5,23.5,21.8,88,X, ,X,³·À½
2020-07-11,¹«ÁÖ(701),X,31.9,30.6,25.3,21.8,87,X, ,X,³·À½
2020-07-11,ÀÍ»ê(702),X,31.8,30.6,25.1,22.5,83,X,°ü½É,X,³·À½
2020-07-11,Áø¾È(703),X,29.6,28.1,23.8,21.6,83,X, ,X,³·À½
2020-07-11,´ã¾ç(706),X,32.4,29.7,25.5,22.2,91,X,°ü½É,X,³·À½
2020-07-11,±¸·Ê(709),X,31.2,29.7,26.1,23.5,79,X,°ü½É,X,³·À½
2020-07-11,³ªÁÖ(710),X,30.2,28,24.3,21.9,87,X,°ü½É,X,³·À½
2020-07-11,¼øÃµ½Ã(712),X,31.6,29.8,25.2,22.1,86,X,°ü½É,X,³·À½
2020-07-11,±¤¾çÀ¾(713),X,31,30.5,25.6,22.8,69,X,ÁÖÀÇ,X,³·À½
2020-07-11,Àå¼º(730),X,30.6,29.1,25,22,82,X, ,X,³·À½
2020-07-11,¿µ¾Ï(731),X,30.7,28.6,24.1,21.8,90,X,°ü½É,X,³·À½
2020-07-11,º¸¼º(732),X,30.2,27.6,23.8,21.6,87,X, ,X,³·À½
2020-07-11,¿ÏÁÖ(734),X,30.9,29.4,24.9,22.2,85,X,°ü½É,X,³·À½
2020-07-11,±èÁ¦(737),X,30.4,28.8,24.4,21.9,83,X,°ü½É,X,³·À½
2020-07-11,È­¼ø(741),X,29.7,28.1,24.5,21.5,81,X,°ü½É,X,³·À½
2020-07-11,ÇÔÆò(754),X,29.6,27.7,24,22.3,87,X,°ü½É,X,³·À½
2020-07-11,°î¼º(768),X,31.2,29.9,25.7,23,76,X,°ü½É,X,³·À½
2020-07-11,¾ÐÇØµµ(789),X,29.6,27.1,23.7,21.5,90,X, ,X,³·À½
2020-07-11,¿µ¾ç(801),X,29.4,27.8,23.8,20.1,80,X, ,X,³·À½
2020-07-11,¼ºÁÖ(810),X,31.6,31.2,25.7,21.9,74,X, ,X,³·À½
2020-07-11,°í·É(812),X,31.6,30.5,25.6,22,85,X, ,X,³·À½
2020-07-11,Ã»µµ(813),X,32.3,31.5,25.6,21.9,78,X, ,X,³·À½
2020-07-11,¿¹Ãµ(815),X,31,30.4,24.9,21.3,73,X, ,X,³·À½
2020-07-11,±èÃµ(822),O,33,31.8,26.6,22.5,80,X,°ü½É,X,³·À½
2020-07-11,±ºÀ§(823),X,31.7,30.6,25.2,21,79,X, ,X,³·À½
2020-07-11,Ä¥°î(825),X,31.5,30.9,26.1,22.5,78,X, ,X,³·À½
2020-07-11,°æ»ê(827),X,31.2,31,25.3,21.5,73,X,°ü½É,X,³·À½
2020-07-11,»ïÃ´(876),X,25,21.5,20.2,19.3,88,X, ,X,³·À½
2020-07-11,¼ÓÃÊ(90),X,24.4,21.8,19.3,16.7,89.9,X, ,X,³·À½
2020-07-11,»ïÃµÆ÷(907),X,29,26.7,23.3,21.8,88,X,°ü½É,X,³·À½
2020-07-11,°í¼º(918),X,30.2,27.5,23.6,21.2,89,X, ,X,³·À½
2020-07-11,Ã¢³ç(919),X,32.7,31.6,25.9,23,82,X, ,X,³·À½
2020-07-11,ÇÔ¾È(920),X,31.9,30.8,24.4,21.7,87,X, ,X,³·À½
2020-07-11,ºÏÃáÃµ(93),X,28.2,27.2,23.4,18.7,72,X, ,X,³ôÀ½
2020-07-11,ÇÏµ¿(932),X,31.3,29.4,24.8,22.1,87,X,°ü½É,X,³·À½
2020-07-11,Ã¶¿ø(95),X,28.8,26.9,22.7,19.8,80,X, ,X,³·À½
2020-07-11,µ¿µÎÃµ(98),X,29.6,27.7,23.6,20.1,75.5,X, ,X,³·À½
2020-07-11,ÆÄÁÖ(99),X,30,28.5,23.4,20,75.1,X, ,X,³·À½
2020-07-12,ºÏ°­¸ª(104),X,23.4,20.9,18.6,15.5,89.3,X, ,X,¸Å¿ì³ôÀ½
2020-07-12,µ¿ÇØ(106),X,23.1,20.4,18.5,17.2,88.9,X, ,X,³·À½
2020-07-12,¼­¿ï(108),X,27.3,26,23.5,21.7,71.9,X, ,X,³ôÀ½
2020-07-12,ÀÎÃµ(112),X,27,25.1,23.3,21.4,73.9,X, ,X,³ôÀ½
2020-07-12,¿øÁÖ(114),X,26.6,25.8,22.4,19.8,68.4,X,°ü½É,X,³·À½
2020-07-12,¿ï¸ªµµ(115),X,24.2,21.8,18.9,17.3,90.3,X, ,X,³·À½
2020-07-12,¼ö¿ø(119),X,27.5,25.6,23.2,20.8,79.9,X, ,X,³·À½
2020-07-12,¿µ¿ù(121),X,27,25.8,21.1,17.7,79.5,X, ,X,³·À½
2020-07-12,ÃæÁÖ(127),X,26.7,24.9,22,18.7,77.8,X, ,X,³·À½
2020-07-12,¼­»ê(129),X,27,24.9,22.3,19.7,85.8,X, ,X,³ôÀ½
2020-07-12,¿ïÁø(130),X,23.9,21.6,19.5,17.6,88,X, ,X,³·À½
2020-07-12,Ã»ÁÖ(131),X,26.9,25.3,23.2,20.1,76,X, ,X,³ôÀ½
2020-07-12,´ëÀü(133),X,28.1,25.7,22.2,18.9,89.3,X, ,X,³ôÀ½
2020-07-12,ÃßÇ³·É(135),X,23.8,21.6,19.5,17.5,86.1,X, ,X,³·À½
2020-07-12,¾Èµ¿(136),X,25.3,23.2,20.2,17.6,82.1,X, ,X,³ôÀ½
2020-07-12,»óÁÖ(137),X,26.4,23.8,20.5,17.6,93.1,X, ,X,³·À½
2020-07-12,Æ÷Ç×(138),X,24.1,21.4,20.4,19.4,88.4,X, ,X,³·À½
2020-07-12,±º»ê(140),X,27,24.1,22.1,19.9,90.3,X, ,X,³·À½
2020-07-12,´ë±¸(143),X,24,21.9,20.4,18.1,82.8,X, ,X,³ôÀ½
2020-07-12,ÀüÁÖ(146),X,27.3,24.7,22.3,19.6,89.3,X, ,X,³ôÀ½
2020-07-12,¿ï»ê(152),X,24.3,20.7,19.7,18.4,97.5,X, ,X,³ôÀ½
2020-07-12,Ã¢¿ø(155),X,24.5,21.8,20.3,18.9,90.1,X, ,X,³ôÀ½
2020-07-12,±¤ÁÖ(156),X,27.1,24.1,21.9,20.1,94.4,X, ,X,³ôÀ½
2020-07-12,ºÎ»ê(159),X,24.3,21.4,20.1,18.7,91.3,X, ,X,³ôÀ½
2020-07-12,Åë¿µ(162),X,25.2,22,20.5,19.3,94,X, ,X,³·À½
2020-07-12,¸ñÆ÷(165),X,26.4,23.3,21.5,20.2,90.6,X, ,X,º¸Åë
2020-07-12,¿©¼ö(168),X,25,21.7,20.7,19.6,98.6,X, ,X,³·À½
2020-07-12,Èæ»êµµ(169),X,24.9,21.2,18.9,17.8,99,X, ,X,³·À½
2020-07-12,¿Ïµµ(170),X,25.1,21.7,20.6,20,96.8,X, ,X,³·À½
2020-07-12,°íÃ¢(172),X,27,24.1,21.9,19.8,88.4,X, ,X,³·À½
2020-07-12,Á¦ÁÖ(184),X,29.2,26.5,24.6,22.6,89.4,X, ,X,º¸Åë
2020-07-12,ÁøÁÖ(192),X,25.3,22.1,20.9,19.3,95.1,X, ,X,³·À½
2020-07-12,¾çÆò(202),X,26.9,25.2,21.9,19.5,78.9,X,°ü½É,X,³·À½
2020-07-12,ÀÌÃµ(203),X,27.6,25.7,21.7,19.7,83.3,X, ,X,³·À½
2020-07-12,ÀÎÁ¦(211),X,26.1,25.3,19.9,14.2,71.9,X, ,X,³·À½
2020-07-12,È«Ãµ(212),X,26.2,25.4,21.2,17.4,71.9,X,°ü½É,X,³·À½
2020-07-12,ÅÂ¹é(216),X,22.7,20.2,16.8,14.5,92.6,X, ,X,³·À½
2020-07-12,Á¤¼±±º(217),X,26.4,25.1,20.3,16.7,78.8,X, ,X,³·À½
2020-07-12,Á¦Ãµ(221),X,25.9,24,20.5,17.7,82.9,X, ,X,³·À½
2020-07-12,º¸Àº(226),X,25.7,22.9,20.8,18.3,87.1,X, ,X,³·À½
2020-07-12,Ãµ¾È(232),X,26.4,24.1,21.7,18.8,88.5,X, ,X,³·À½
2020-07-12,º¸·É(235),X,27.9,25.5,22.7,20.4,87.1,X, ,X,³·À½
2020-07-12,ºÎ¿©(236),X,26.8,24.2,22.1,19.6,92,X, ,X,³·À½
2020-07-12,±Ý»ê(238),X,26.3,23,21.2,18.9,90.4,X, ,X,³·À½
2020-07-12,¼¼Á¾(239),X,27.1,25.3,22.1,19.1,81.6,X, ,X,³ôÀ½
2020-07-12,ºÎ¾È(243),X,26.8,24.2,22.2,19.9,93.9,X, ,X,³·À½
2020-07-12,ÀÓ½Ç(244),X,26.1,22.9,20.7,18.7,93.1,X, ,X,³·À½
2020-07-12,Á¤À¾(245),X,26.4,23.6,21.6,19.4,86.9,X, ,X,³·À½
2020-07-12,³²¿ø(247),X,27.1,24.4,21.6,19.6,91.5,X, ,X,³·À½
2020-07-12,Àå¼ö(248),X,26.4,22.9,20.3,18.1,96.9,X, ,X,³·À½
2020-07-12,¿µ±¤±º(252),X,26.4,23.5,21.6,20.2,87.5,X, ,X,³·À½
2020-07-12,±èÇØ½Ã(253),X,25.3,22.7,20.7,18.7,90.5,X, ,X,³·À½
2020-07-12,¼øÃ¢±º(254),X,26.9,24.2,21.2,19.3,90.6,X, ,X,³·À½
2020-07-12,¾ç»ê½Ã(257),X,25.4,22.4,20.9,18.9,89.3,X, ,X,³·À½
2020-07-12,°­Áø±º(259),X,25.6,22.9,21.6,19.9,86.4,X, ,X,³·À½
2020-07-12,ÀåÈï(260),X,25.2,22.4,21.1,19.9,88.6,X, ,X,³·À½
2020-07-12,ÇØ³²(261),X,25.3,22.4,21.2,19.7,90.1,X, ,X,³·À½
2020-07-12,°íÈï(262),X,24.5,21.7,20.6,19.6,93.8,X, ,X,³·À½
2020-07-12,ÀÇ·É±º(263),X,25.9,23.1,21.4,19.2,90.6,X, ,X,³·À½
2020-07-12,ÇÔ¾ç±º(264),X,25.3,22.9,21.1,19,88.4,X, ,X,³·À½
2020-07-12,Áøµµ±ºASOS(268),X,26.4,23.1,21.9,20.9,90.4,X, ,X,³·À½
2020-07-12,ºÀÈ­(271),X,23.7,22.2,19.2,16.3,85.4,X, ,X,³·À½
2020-07-12,¿µÁÖ(272),X,24.5,22.1,20.1,17,87.5,X, ,X,³·À½
2020-07-12,¹®°æ(273),X,25.1,22,20,17.1,90.8,X, ,X,³·À½
2020-07-12,Ã»¼Û±º(276),X,24.2,21.3,19.1,16.8,96.3,X, ,X,³·À½
2020-07-12,¿µ´ö(277),X,24.3,21.6,19.4,17.8,90.4,X, ,X,³·À½
2020-07-12,ÀÇ¼º(278),X,25.5,23.2,20.6,18.1,88.4,X, ,X,³·À½
2020-07-12,±¸¹Ì(279),X,26.3,23.4,20.9,18.4,95.8,X, ,X,³·À½
2020-07-12,¿µÃµ(281),X,23.8,21.2,19.4,17.7,90.1,X, ,X,³·À½
2020-07-12,°æÁÖ½Ã(283),X,24,20.6,19.6,18.3,92.6,X, ,X,³·À½
2020-07-12,°ÅÃ¢(284),X,25.2,22.1,20.3,18.5,93.6,X, ,X,³·À½
2020-07-12,ÇÕÃµ(285),X,26.1,23.3,21.1,18.8,92.3,X, ,X,³·À½
2020-07-12,¹Ð¾ç(288),X,25.2,22.8,20.9,18.7,86.1,X, ,X,³·À½
2020-07-12,»êÃ»(289),X,25.2,22.4,20.6,18.9,92.8,X, ,X,³·À½
2020-07-12,°ÅÁ¦(294),X,23.9,21.1,20,19.1,93.4,X, ,X,³·À½
2020-07-12,³²ÇØ(295),X,24.9,22.2,20.5,19.4,95.4,X, ,X,³·À½
2020-07-12,ºÎÃµ(433),X,,25.2,23,20.8,,X, ,X,³·À½
2020-07-12,¾È¾ç(434),X,,25.3,23.2,21.5,,X, ,X,³·À½
2020-07-12,±¤¸í(437),X,,26.2,24,21.9,,X, ,X,³·À½
2020-07-12,±ºÆ÷(438),X,,25.2,23,21,,X, ,X,³·À½
2020-07-12,±èÆ÷(441),X,,26.2,22.8,19.8,,X, ,X,³·À½
2020-07-12,ÇÏ³²(444),X,,24.8,22,19.9,,X, ,X,³·À½
2020-07-12,ÀÇ¿Õ(445),X,,23.7,21.3,19.1,,X, ,X,³·À½
2020-07-12,Æ÷Ãµ(504),X,26.3,25.3,21.9,17.8,71,X,°ü½É,X,³·À½
2020-07-12,°¡ÆòÁ¶Á¾(505),X,25.6,24.1,20.4,15.6,82,X,°ü½É,X,³·À½
2020-07-12,¾È¼º(516),X,27.4,25.6,22.8,19.8,80,X, ,X,³·À½
2020-07-12,°£¼º(517),X,25.3,22.3,18.9,14.7,93,X, ,X,³·À½
2020-07-12,ÆòÃ¢(526),X,26.3,25.2,20.6,17.2,73,X, ,X,³·À½
2020-07-12,ÀÇÁ¤ºÎ(532),X,27.6,25.1,21.6,18.5,92,X, ,X,³·À½
2020-07-12,È¾¼º(536),X,27.4,26.1,22.1,18.7,77,X, ,X,³·À½
2020-07-12,°í¾ç(540),X,28.1,27,22.3,19.3,81,X,°ü½É,X,³·À½
2020-07-12,³²¾çÁÖ(541),X,27,26.3,22.5,19.8,73,X, ,X,³·À½
2020-07-12,¾È»ê(545),X,27,25.1,22.3,20,84,X, ,X,³·À½
2020-07-12,°æ±â±¤ÁÖ(546),X,26.2,24.3,21.6,20.2,77,X,°ü½É,X,³·À½
2020-07-12,¿©ÁÖ(548),X,27.2,25.5,21,19.1,85,X, ,X,³·À½
2020-07-12,¿ëÀÎ(549),X,26.1,24.4,21.2,19.2,79,X, ,X,³·À½
2020-07-12,¿À»ê(550),X,26.5,25.2,22.5,20,74,X, ,X,³·À½
2020-07-12,ÆòÅÃ(551),X,26.8,24.7,22.2,19.4,86,X, ,X,³·À½
2020-07-12,È­Ãµ(555),X,26.4,24.7,20.7,14.9,79,X, ,X,³·À½
2020-07-12,¾ç±¸(556),X,26.4,25.3,19.8,13.5,73,X, ,X,³·À½
2020-07-12,½ÃÈï(565),X,26.8,25.4,23,20.9,74,X, ,X,³·À½
2020-07-12,±¸¸®(569),X,27.3,26.5,22.7,20.9,67,X, ,X,³·À½
2020-07-12,È­¼º(571),X,27,25.5,22.9,20.3,77,X, ,X,³·À½
2020-07-12,¼º³²(572),X,26.7,25.3,22.4,20.5,75,X, ,X,³ôÀ½
2020-07-12,°úÃµ(590),X,27,25.2,22.4,20.1,80,X, ,X,³·À½
2020-07-12,¾çÁÖ(598),X,26.9,25.4,21.9,17.4,79,X, ,X,³·À½
2020-07-12,´Ü¾ç(601),X,28.1,25.6,21.4,18.3,94,X, ,X,³·À½
2020-07-12,ÁøÃµ(602),X,26.7,24.8,21.6,19,86,X, ,X,³·À½
2020-07-12,±«»ê(603),X,26.2,24.5,20.9,18.4,86,X, ,X,³·À½
2020-07-12,¿ÁÃµ(604),X,26.5,24.3,21.3,18.7,85,X, ,X,³·À½
2020-07-12,È«ºÏ(608),X,26.5,23.9,21.2,18.8,94,X, ,X,³·À½
2020-07-12,°øÁÖ(612),X,26.5,24.4,21.9,19.3,88,X, ,X,³·À½
2020-07-12,¼­Ãµ(614),X,28.4,25.6,23,20.7,91,X, ,X,³·À½
2020-07-12,³í»ê(615),X,27.3,24.3,22.3,19.7,89,X, ,X,³·À½
2020-07-12,´çÁø(616),X,26.7,24.4,21.9,19.4,88,X, ,X,³·À½
2020-07-12,Ã»¾ç(618),X,26.5,24,21.3,19.3,94,X, ,X,³·À½
2020-07-12,À½¼º(619),X,26.1,24.1,21.2,18.8,87,X, ,X,³·À½
2020-07-12,ÁõÆò(623),X,26.5,24.2,21.7,18.8,87,X, ,X,³·À½
2020-07-12,ÅÂ¾È(627),X,27.3,25.1,22.2,19.6,93,X, ,X,³·À½
2020-07-12,¿¹»ê(628),X,27.8,25.4,22.4,20.2,89,X, ,X,³·À½
2020-07-12,¾Æ»ê(634),X,25.8,24.6,22.5,19.8,78,X, ,X,³·À½
2020-07-12,°è·æ(636),X,25.5,22.9,21.1,18.6,85,X, ,X,³·À½
2020-07-12,¿¬ÃµÃ»»ê(652),X,26.8,25,21.4,17.2,82,X, ,X,³·À½
2020-07-12,¾ç¾ç(670),X,25.9,23,19.5,16,96,X, ,X,³·À½
2020-07-12,¹«¾È(699),X,26.4,23.4,21.4,20,90,X, ,X,³·À½
2020-07-12,¹«ÁÖ(701),X,26.2,23.1,20.7,18.4,99,X, ,X,³·À½
2020-07-12,ÀÍ»ê(702),X,28,25,22.4,19.8,94,X, ,X,³·À½
2020-07-12,Áø¾È(703),X,25.5,22.6,20.6,18.5,88,X, ,X,³·À½
2020-07-12,´ã¾ç(706),X,28.3,24.8,22.1,20.3,95,X, ,X,³·À½
